user_id,channel,device,course_interest,ad_date,reached_landing,signed_up,started_trial,converted_paid,signup_date,trial_date,paid_date,revenue,cpc,month,month_name,month_num,week,day_of_week,hours_to_signup,hours_to_trial,days_to_paid,furthest_stage,acquisition_cost
USR-8717,Google Ads,Desktop,Finance,2025-02-22 12:43:00,True,True,True,False,2025-02-22 13:57:00,2025-02-22 16:57:00,2025-02-24 16:57:00,0,120,2,February,2,8,Saturday,1.2333333333333334,4.233333333333333,,Trial,120
USR-8718,YouTube Ads,Desktop,Data Science,2025-08-10 09:22:00,True,True,True,False,2025-08-10 10:01:00,2025-08-11 12:01:00,2025-08-21 12:01:00,0,45,8,August,8,32,Sunday,0.65,26.65,,Trial,45
USR-8719,Google Ads,Mobile,Data Science,2025-08-21 19:47:00,False,False,False,False,2025-08-21 20:33:00,2025-08-23 10:33:00,2025-09-02 10:33:00,0,120,8,August,8,34,Thursday,,,,Ad Only,120
USR-8720,Organic SEO,Mobile,Finance,2025-01-04 18:58:00,True,False,False,False,2025-01-04 20:07:00,2025-01-06 04:07:00,2025-01-08 04:07:00,0,0,1,January,1,1,Saturday,,,,Landing,0
USR-8721,Organic SEO,Mobile,Digital Marketing,2025-11-03 17:51:00,False,False,False,False,2025-11-03 19:14:00,2025-11-05 06:14:00,2025-11-07 06:14:00,0,0,11,November,11,45,Monday,,,,Ad Only,0
USR-8722,Organic SEO,Mobile,Data Science,2025-09-23 12:54:00,True,False,False,False,2025-09-23 13:36:00,2025-09-25 05:36:00,2025-09-27 05:36:00,0,0,9,September,9,39,Tuesday,,,,Landing,0
USR-8723,Facebook Ads,Mobile,Web Dev,2025-03-30 17:28:00,True,False,False,False,2025-03-30 19:03:00,2025-03-31 17:03:00,2025-04-19 17:03:00,0,65,3,March,3,13,Sunday,,,,Landing,65
USR-8724,Google Ads,Mobile,Design,2025-10-22 15:42:00,True,True,True,True,2025-10-22 16:07:00,2025-10-23 12:07:00,2025-11-05 12:07:00,12999,120,10,October,10,43,Wednesday,0.4166666666666667,20.416666666666668,13.0,Paid,120
USR-8725,Google Ads,Desktop,Web Dev,2025-05-27 12:18:00,True,False,False,False,2025-05-27 13:11:00,2025-05-29 12:11:00,2025-05-31 12:11:00,0,120,5,May,5,22,Tuesday,,,,Landing,120
USR-8726,Organic SEO,Mobile,Digital Marketing,2025-01-02 22:33:00,True,False,False,False,2025-01-02 23:48:00,2025-01-03 23:48:00,2025-01-06 23:48:00,0,0,1,January,1,1,Thursday,,,,Landing,0
USR-8727,Facebook Ads,Mobile,Digital Marketing,2025-12-21 14:41:00,True,False,False,False,2025-12-21 16:06:00,2025-12-23 09:06:00,2026-01-11 09:06:00,0,65,12,December,12,51,Sunday,,,,Landing,65
USR-8728,Facebook Ads,Desktop,Web Dev,2025-02-02 11:49:00,True,False,False,False,2025-02-02 12:15:00,2025-02-04 00:15:00,2025-02-19 00:15:00,0,65,2,February,2,5,Sunday,,,,Landing,65
USR-8729,Facebook Ads,Mobile,Digital Marketing,2025-05-20 16:15:00,False,False,False,False,2025-05-20 17:57:00,2025-05-20 22:57:00,2025-06-04 22:57:00,0,65,5,May,5,21,Tuesday,,,,Ad Only,65
USR-8730,Facebook Ads,Mobile,Finance,2025-10-26 19:27:00,False,False,False,False,2025-10-26 20:00:00,2025-10-28 10:00:00,2025-10-29 10:00:00,0,65,10,October,10,43,Sunday,,,,Ad Only,65
USR-8731,Organic SEO,Mobile,Data Science,2025-08-01 18:02:00,True,False,False,False,2025-08-01 18:11:00,2025-08-02 11:11:00,2025-08-18 11:11:00,0,0,8,August,8,31,Friday,,,,Landing,0
USR-8732,YouTube Ads,Mobile,Digital Marketing,2025-02-07 08:43:00,True,False,False,False,2025-02-07 09:09:00,2025-02-07 17:09:00,2025-02-23 17:09:00,0,45,2,February,2,6,Friday,,,,Landing,45
USR-8733,Referral,Mobile,Data Science,2025-06-27 14:41:00,True,False,False,False,2025-06-27 14:46:00,2025-06-29 07:46:00,2025-07-18 07:46:00,0,20,6,June,6,26,Friday,,,,Landing,20
USR-8734,Referral,Mobile,Data Science,2025-10-20 16:06:00,False,False,False,False,2025-10-20 16:36:00,2025-10-22 15:36:00,2025-11-02 15:36:00,0,20,10,October,10,43,Monday,,,,Ad Only,20
USR-8735,Organic SEO,Mobile,Data Science,2025-08-24 14:16:00,True,True,False,False,2025-08-24 15:18:00,2025-08-26 02:18:00,2025-09-14 02:18:00,0,0,8,August,8,34,Sunday,1.0333333333333334,,,Signup,0
USR-8736,Facebook Ads,Desktop,Finance,2025-09-03 08:02:00,True,False,False,False,2025-09-03 08:07:00,2025-09-04 11:07:00,2025-09-12 11:07:00,0,65,9,September,9,36,Wednesday,,,,Landing,65
USR-8737,Facebook Ads,Mobile,Design,2025-04-11 11:08:00,False,False,False,False,2025-04-11 12:26:00,2025-04-12 19:26:00,2025-04-16 19:26:00,0,65,4,April,4,15,Friday,,,,Ad Only,65
USR-8738,YouTube Ads,Mobile,Digital Marketing,2025-09-24 16:22:00,False,False,False,False,2025-09-24 16:32:00,2025-09-25 15:32:00,2025-09-28 15:32:00,0,45,9,September,9,39,Wednesday,,,,Ad Only,45
USR-8739,Google Ads,Desktop,Web Dev,2025-12-24 11:03:00,False,False,False,False,2025-12-24 12:50:00,2025-12-25 12:50:00,2025-12-31 12:50:00,0,120,12,December,12,52,Wednesday,,,,Ad Only,120
USR-8740,Facebook Ads,Mobile,Finance,2025-12-21 14:42:00,True,True,False,False,2025-12-21 15:25:00,2025-12-22 01:25:00,2026-01-03 01:25:00,0,65,12,December,12,51,Sunday,0.7166666666666667,,,Signup,65
USR-8741,Google Ads,Desktop,Design,2025-02-27 08:41:00,False,False,False,False,2025-02-27 09:12:00,2025-02-28 02:12:00,2025-03-06 02:12:00,0,120,2,February,2,9,Thursday,,,,Ad Only,120
USR-8742,Google Ads,Mobile,Data Science,2025-10-05 17:35:00,True,False,False,False,2025-10-05 18:30:00,2025-10-05 22:30:00,2025-10-25 22:30:00,0,120,10,October,10,40,Sunday,,,,Landing,120
USR-8743,Organic SEO,Tablet,Web Dev,2025-09-07 22:32:00,True,False,False,False,2025-09-07 23:18:00,2025-09-09 15:18:00,2025-09-13 15:18:00,0,0,9,September,9,36,Sunday,,,,Landing,0
USR-8744,Facebook Ads,Mobile,Data Science,2025-08-31 17:16:00,False,False,False,False,2025-08-31 19:06:00,2025-09-02 08:06:00,2025-09-07 08:06:00,0,65,8,August,8,35,Sunday,,,,Ad Only,65
USR-8745,Google Ads,Mobile,Data Science,2025-08-13 15:55:00,True,True,False,False,2025-08-13 16:30:00,2025-08-14 05:30:00,2025-08-28 05:30:00,0,120,8,August,8,33,Wednesday,0.5833333333333334,,,Signup,120
USR-8746,Organic SEO,Desktop,Digital Marketing,2025-08-24 15:36:00,True,False,False,False,2025-08-24 16:37:00,2025-08-24 18:37:00,2025-08-30 18:37:00,0,0,8,August,8,34,Sunday,,,,Landing,0
USR-8747,Organic SEO,Mobile,Finance,2025-01-24 16:31:00,True,True,False,False,2025-01-24 18:03:00,2025-01-24 19:03:00,2025-01-25 19:03:00,0,0,1,January,1,4,Friday,1.5333333333333334,,,Signup,0
USR-8748,Google Ads,Mobile,Web Dev,2025-08-27 08:31:00,True,False,False,False,2025-08-27 10:24:00,2025-08-29 03:24:00,2025-09-08 03:24:00,0,120,8,August,8,35,Wednesday,,,,Landing,120
USR-8749,Organic SEO,Mobile,Finance,2025-11-15 10:54:00,True,True,True,False,2025-11-15 12:00:00,2025-11-17 10:00:00,2025-12-04 10:00:00,0,0,11,November,11,46,Saturday,1.1,47.1,,Trial,0
USR-8750,Referral,Mobile,Finance,2025-07-27 15:24:00,True,False,False,False,2025-07-27 15:50:00,2025-07-28 03:50:00,2025-08-16 03:50:00,0,20,7,July,7,30,Sunday,,,,Landing,20
USR-8751,YouTube Ads,Mobile,Digital Marketing,2025-04-23 19:32:00,True,False,False,False,2025-04-23 19:44:00,2025-04-24 15:44:00,2025-05-04 15:44:00,0,45,4,April,4,17,Wednesday,,,,Landing,45
USR-8752,Organic SEO,Mobile,Web Dev,2025-02-19 15:44:00,True,True,False,False,2025-02-19 16:56:00,2025-02-20 18:56:00,2025-03-06 18:56:00,0,0,2,February,2,8,Wednesday,1.2,,,Signup,0
USR-8753,Google Ads,Desktop,Web Dev,2025-12-14 15:02:00,True,True,True,False,2025-12-14 16:33:00,2025-12-15 10:33:00,2025-12-27 10:33:00,0,120,12,December,12,50,Sunday,1.5166666666666666,19.516666666666666,,Trial,120
USR-8754,Referral,Desktop,Data Science,2025-08-25 14:34:00,True,False,False,False,2025-08-25 15:57:00,2025-08-25 20:57:00,2025-09-12 20:57:00,0,20,8,August,8,35,Monday,,,,Landing,20
USR-8755,Organic SEO,Mobile,Web Dev,2025-01-26 11:30:00,False,False,False,False,2025-01-26 12:14:00,2025-01-26 16:14:00,2025-02-11 16:14:00,0,0,1,January,1,4,Sunday,,,,Ad Only,0
USR-8756,YouTube Ads,Desktop,Data Science,2025-11-03 22:41:00,True,False,False,False,2025-11-03 23:44:00,2025-11-05 16:44:00,2025-11-14 16:44:00,0,45,11,November,11,45,Monday,,,,Landing,45
USR-8757,Organic SEO,Mobile,Design,2025-01-18 12:04:00,True,False,False,False,2025-01-18 12:25:00,2025-01-19 10:25:00,2025-01-30 10:25:00,0,0,1,January,1,3,Saturday,,,,Landing,0
USR-8758,Referral,Tablet,Design,2025-06-26 14:49:00,False,False,False,False,2025-06-26 15:53:00,2025-06-27 07:53:00,2025-07-16 07:53:00,0,20,6,June,6,26,Thursday,,,,Ad Only,20
USR-8759,Facebook Ads,Mobile,Web Dev,2025-04-22 14:34:00,False,False,False,False,2025-04-22 16:31:00,2025-04-24 07:31:00,2025-05-01 07:31:00,0,65,4,April,4,17,Tuesday,,,,Ad Only,65
USR-8760,Google Ads,Desktop,Web Dev,2025-08-09 13:54:00,False,False,False,False,2025-08-09 15:02:00,2025-08-10 20:02:00,2025-08-19 20:02:00,0,120,8,August,8,32,Saturday,,,,Ad Only,120
USR-8761,Google Ads,Desktop,Finance,2025-08-30 09:55:00,True,False,False,False,2025-08-30 11:02:00,2025-08-31 14:02:00,2025-09-01 14:02:00,0,120,8,August,8,35,Saturday,,,,Landing,120
USR-8762,Facebook Ads,Tablet,Finance,2025-04-05 11:37:00,False,False,False,False,2025-04-05 13:25:00,2025-04-07 13:25:00,2025-04-09 13:25:00,0,65,4,April,4,14,Saturday,,,,Ad Only,65
USR-8763,YouTube Ads,Mobile,Web Dev,2025-03-01 10:37:00,False,False,False,False,2025-03-01 12:36:00,2025-03-03 09:36:00,2025-03-20 09:36:00,0,45,3,March,3,9,Saturday,,,,Ad Only,45
USR-8764,Google Ads,Desktop,Design,2025-11-28 15:10:00,False,False,False,False,2025-11-28 16:41:00,2025-11-29 09:41:00,2025-12-06 09:41:00,0,120,11,November,11,48,Friday,,,,Ad Only,120
USR-8765,Referral,Mobile,Data Science,2025-06-07 17:41:00,False,False,False,False,2025-06-07 18:52:00,2025-06-09 01:52:00,2025-06-22 01:52:00,0,20,6,June,6,23,Saturday,,,,Ad Only,20
USR-8766,Google Ads,Mobile,Data Science,2025-04-13 16:53:00,False,False,False,False,2025-04-13 17:34:00,2025-04-14 07:34:00,2025-04-17 07:34:00,0,120,4,April,4,15,Sunday,,,,Ad Only,120
USR-8767,YouTube Ads,Mobile,Web Dev,2025-11-13 19:24:00,True,False,False,False,2025-11-13 21:12:00,2025-11-14 06:12:00,2025-12-02 06:12:00,0,45,11,November,11,46,Thursday,,,,Landing,45
USR-8768,YouTube Ads,Desktop,Data Science,2025-08-22 22:03:00,True,False,False,False,2025-08-22 23:52:00,2025-08-23 11:52:00,2025-08-24 11:52:00,0,45,8,August,8,34,Friday,,,,Landing,45
USR-8769,Facebook Ads,Mobile,Data Science,2025-03-05 11:54:00,True,True,True,False,2025-03-05 12:43:00,2025-03-07 08:43:00,2025-03-22 08:43:00,0,65,3,March,3,10,Wednesday,0.8166666666666667,44.81666666666667,,Trial,65
USR-8770,Organic SEO,Tablet,Digital Marketing,2025-10-23 10:06:00,True,True,False,False,2025-10-23 10:48:00,2025-10-24 03:48:00,2025-11-07 03:48:00,0,0,10,October,10,43,Thursday,0.7,,,Signup,0
USR-8771,Google Ads,Mobile,Web Dev,2025-10-26 16:58:00,True,True,False,False,2025-10-26 18:37:00,2025-10-27 06:37:00,2025-11-13 06:37:00,0,120,10,October,10,43,Sunday,1.65,,,Signup,120
USR-8772,Organic SEO,Mobile,Data Science,2025-06-09 17:14:00,True,False,False,False,2025-06-09 18:45:00,2025-06-10 14:45:00,2025-06-30 14:45:00,0,0,6,June,6,24,Monday,,,,Landing,0
USR-8773,Organic SEO,Mobile,Web Dev,2025-04-04 19:36:00,False,False,False,False,2025-04-04 20:57:00,2025-04-06 08:57:00,2025-04-14 08:57:00,0,0,4,April,4,14,Friday,,,,Ad Only,0
USR-8774,YouTube Ads,Desktop,Digital Marketing,2025-10-27 19:36:00,True,True,True,True,2025-10-27 20:11:00,2025-10-28 07:11:00,2025-11-01 07:11:00,4999,45,10,October,10,44,Monday,0.5833333333333334,11.583333333333334,4.0,Paid,45
USR-8775,Facebook Ads,Mobile,Digital Marketing,2025-11-05 12:11:00,False,False,False,False,2025-11-05 13:07:00,2025-11-07 09:07:00,2025-11-18 09:07:00,0,65,11,November,11,45,Wednesday,,,,Ad Only,65
USR-8776,Google Ads,Mobile,Data Science,2025-04-24 14:54:00,True,False,False,False,2025-04-24 15:30:00,2025-04-26 04:30:00,2025-05-13 04:30:00,0,120,4,April,4,17,Thursday,,,,Landing,120
USR-8777,Organic SEO,Mobile,Data Science,2025-03-12 08:15:00,True,True,True,False,2025-03-12 08:27:00,2025-03-13 00:27:00,2025-03-22 00:27:00,0,0,3,March,3,11,Wednesday,0.2,16.2,,Trial,0
USR-8778,Google Ads,Desktop,Data Science,2025-04-19 11:07:00,False,False,False,False,2025-04-19 12:08:00,2025-04-19 19:08:00,2025-04-26 19:08:00,0,120,4,April,4,16,Saturday,,,,Ad Only,120
USR-8779,Google Ads,Desktop,Digital Marketing,2025-03-03 12:35:00,True,False,False,False,2025-03-03 13:33:00,2025-03-05 11:33:00,2025-03-06 11:33:00,0,120,3,March,3,10,Monday,,,,Landing,120
USR-8780,Google Ads,Mobile,Data Science,2025-01-31 12:29:00,True,True,True,False,2025-01-31 12:50:00,2025-02-02 02:50:00,2025-02-04 02:50:00,0,120,1,January,1,5,Friday,0.35,38.35,,Trial,120
USR-8781,Facebook Ads,Mobile,Data Science,2025-07-11 16:23:00,True,True,True,False,2025-07-11 17:29:00,2025-07-12 10:29:00,2025-07-18 10:29:00,0,65,7,July,7,28,Friday,1.1,18.1,,Trial,65
USR-8782,Organic SEO,Mobile,Data Science,2025-07-02 16:48:00,True,False,False,False,2025-07-02 17:37:00,2025-07-03 22:37:00,2025-07-21 22:37:00,0,0,7,July,7,27,Wednesday,,,,Landing,0
USR-8783,Google Ads,Desktop,Web Dev,2025-12-02 08:29:00,True,True,True,False,2025-12-02 08:52:00,2025-12-04 04:52:00,2025-12-09 04:52:00,0,120,12,December,12,49,Tuesday,0.38333333333333336,44.38333333333333,,Trial,120
USR-8784,Facebook Ads,Mobile,Data Science,2025-07-09 18:58:00,False,False,False,False,2025-07-09 20:14:00,2025-07-11 11:14:00,2025-07-20 11:14:00,0,65,7,July,7,28,Wednesday,,,,Ad Only,65
USR-8785,Google Ads,Tablet,Finance,2025-03-05 19:53:00,True,False,False,False,2025-03-05 20:26:00,2025-03-06 14:26:00,2025-03-16 14:26:00,0,120,3,March,3,10,Wednesday,,,,Landing,120
USR-8786,YouTube Ads,Desktop,Design,2025-03-31 17:10:00,False,False,False,False,2025-03-31 17:34:00,2025-04-01 06:34:00,2025-04-03 06:34:00,0,45,3,March,3,14,Monday,,,,Ad Only,45
USR-8787,Facebook Ads,Desktop,Data Science,2025-02-19 21:13:00,False,False,False,False,2025-02-19 23:03:00,2025-02-21 22:03:00,2025-03-13 22:03:00,0,65,2,February,2,8,Wednesday,,,,Ad Only,65
USR-8788,YouTube Ads,Desktop,Digital Marketing,2025-09-02 20:12:00,False,False,False,False,2025-09-02 20:22:00,2025-09-03 08:22:00,2025-09-06 08:22:00,0,45,9,September,9,36,Tuesday,,,,Ad Only,45
USR-8789,Organic SEO,Mobile,Data Science,2025-05-09 14:56:00,True,False,False,False,2025-05-09 16:53:00,2025-05-11 13:53:00,2025-05-19 13:53:00,0,0,5,May,5,19,Friday,,,,Landing,0
USR-8790,Organic SEO,Mobile,Web Dev,2025-11-23 16:24:00,True,False,False,False,2025-11-23 16:57:00,2025-11-24 06:57:00,2025-12-12 06:57:00,0,0,11,November,11,47,Sunday,,,,Landing,0
USR-8791,Facebook Ads,Desktop,Finance,2025-06-04 18:15:00,True,True,False,False,2025-06-04 19:32:00,2025-06-05 09:32:00,2025-06-19 09:32:00,0,65,6,June,6,23,Wednesday,1.2833333333333334,,,Signup,65
USR-8792,Google Ads,Mobile,Finance,2025-01-05 14:58:00,False,False,False,False,2025-01-05 16:31:00,2025-01-07 07:31:00,2025-01-19 07:31:00,0,120,1,January,1,1,Sunday,,,,Ad Only,120
USR-8793,Facebook Ads,Mobile,Data Science,2025-07-16 15:48:00,False,False,False,False,2025-07-16 16:12:00,2025-07-17 22:12:00,2025-07-27 22:12:00,0,65,7,July,7,29,Wednesday,,,,Ad Only,65
USR-8794,Referral,Desktop,Finance,2025-04-17 22:55:00,False,False,False,False,2025-04-18 00:24:00,2025-04-18 14:24:00,2025-05-07 14:24:00,0,20,4,April,4,16,Thursday,,,,Ad Only,20
USR-8795,Referral,Mobile,Design,2025-05-09 22:29:00,True,True,True,True,2025-05-09 23:10:00,2025-05-10 05:10:00,2025-05-12 05:10:00,4999,20,5,May,5,19,Friday,0.6833333333333333,6.683333333333334,2.0,Paid,20
USR-8796,Facebook Ads,Mobile,Finance,2025-08-12 14:14:00,True,False,False,False,2025-08-12 15:33:00,2025-08-14 04:33:00,2025-08-28 04:33:00,0,65,8,August,8,33,Tuesday,,,,Landing,65
USR-8797,YouTube Ads,Tablet,Web Dev,2025-05-02 09:23:00,True,True,True,False,2025-05-02 11:01:00,2025-05-04 04:01:00,2025-05-24 04:01:00,0,45,5,May,5,18,Friday,1.6333333333333333,42.63333333333333,,Trial,45
USR-8798,Referral,Tablet,Finance,2025-10-19 21:30:00,True,False,False,False,2025-10-19 22:12:00,2025-10-20 03:12:00,2025-10-21 03:12:00,0,20,10,October,10,42,Sunday,,,,Landing,20
USR-8799,Facebook Ads,Mobile,Web Dev,2025-10-08 08:45:00,True,False,False,False,2025-10-08 09:29:00,2025-10-10 00:29:00,2025-10-26 00:29:00,0,65,10,October,10,41,Wednesday,,,,Landing,65
USR-8800,Organic SEO,Desktop,Design,2025-02-06 13:38:00,True,False,False,False,2025-02-06 13:51:00,2025-02-06 15:51:00,2025-02-10 15:51:00,0,0,2,February,2,6,Thursday,,,,Landing,0
USR-8801,Organic SEO,Desktop,Data Science,2025-03-15 22:17:00,False,False,False,False,2025-03-15 23:59:00,2025-03-16 05:59:00,2025-04-05 05:59:00,0,0,3,March,3,11,Saturday,,,,Ad Only,0
USR-8802,Facebook Ads,Desktop,Finance,2025-09-04 10:32:00,True,False,False,False,2025-09-04 11:40:00,2025-09-05 09:40:00,2025-09-20 09:40:00,0,65,9,September,9,36,Thursday,,,,Landing,65
USR-8803,Facebook Ads,Desktop,Data Science,2025-03-18 17:41:00,True,False,False,False,2025-03-18 18:18:00,2025-03-19 07:18:00,2025-03-31 07:18:00,0,65,3,March,3,12,Tuesday,,,,Landing,65
USR-8804,Google Ads,Desktop,Design,2025-03-16 12:25:00,True,True,False,False,2025-03-16 12:55:00,2025-03-17 04:55:00,2025-03-21 04:55:00,0,120,3,March,3,11,Sunday,0.5,,,Signup,120
USR-8805,Facebook Ads,Desktop,Finance,2025-04-09 09:57:00,True,True,False,False,2025-04-09 10:30:00,2025-04-10 21:30:00,2025-04-20 21:30:00,0,65,4,April,4,15,Wednesday,0.55,,,Signup,65
USR-8806,YouTube Ads,Mobile,Digital Marketing,2025-05-18 21:13:00,False,False,False,False,2025-05-18 21:54:00,2025-05-19 08:54:00,2025-06-04 08:54:00,0,45,5,May,5,20,Sunday,,,,Ad Only,45
USR-8807,Facebook Ads,Mobile,Finance,2025-02-06 17:19:00,True,False,False,False,2025-02-06 18:31:00,2025-02-07 04:31:00,2025-02-24 04:31:00,0,65,2,February,2,6,Thursday,,,,Landing,65
USR-8808,Organic SEO,Mobile,Design,2025-12-24 10:49:00,True,True,True,True,2025-12-24 11:02:00,2025-12-24 14:02:00,2026-01-09 14:02:00,4999,0,12,December,12,52,Wednesday,0.21666666666666667,3.216666666666667,16.0,Paid,0
USR-8809,YouTube Ads,Tablet,Digital Marketing,2025-06-27 17:38:00,True,True,False,False,2025-06-27 19:04:00,2025-06-29 01:04:00,2025-07-09 01:04:00,0,45,6,June,6,26,Friday,1.4333333333333333,,,Signup,45
USR-8810,Organic SEO,Mobile,Web Dev,2025-10-27 22:23:00,False,False,False,False,2025-10-27 23:16:00,2025-10-28 18:16:00,2025-11-15 18:16:00,0,0,10,October,10,44,Monday,,,,Ad Only,0
USR-8811,Facebook Ads,Desktop,Data Science,2025-08-15 19:21:00,False,False,False,False,2025-08-15 20:49:00,2025-08-15 23:49:00,2025-08-30 23:49:00,0,65,8,August,8,33,Friday,,,,Ad Only,65
USR-8812,Organic SEO,Mobile,Finance,2025-09-13 20:50:00,True,False,False,False,2025-09-13 22:37:00,2025-09-15 19:37:00,2025-10-05 19:37:00,0,0,9,September,9,37,Saturday,,,,Landing,0
USR-8813,Facebook Ads,Mobile,Data Science,2025-08-07 15:42:00,True,False,False,False,2025-08-07 17:14:00,2025-08-09 07:14:00,2025-08-18 07:14:00,0,65,8,August,8,32,Thursday,,,,Landing,65
USR-8814,Facebook Ads,Mobile,Web Dev,2025-09-08 16:14:00,True,False,False,False,2025-09-08 16:59:00,2025-09-08 22:59:00,2025-09-19 22:59:00,0,65,9,September,9,37,Monday,,,,Landing,65
USR-8815,Organic SEO,Mobile,Finance,2025-10-24 20:05:00,False,False,False,False,2025-10-24 20:49:00,2025-10-26 18:49:00,2025-10-29 18:49:00,0,0,10,October,10,43,Friday,,,,Ad Only,0
USR-8816,Facebook Ads,Mobile,Web Dev,2025-12-02 18:31:00,True,False,False,False,2025-12-02 20:06:00,2025-12-04 04:06:00,2025-12-10 04:06:00,0,65,12,December,12,49,Tuesday,,,,Landing,65
USR-8817,YouTube Ads,Mobile,Data Science,2025-02-14 13:40:00,True,False,False,False,2025-02-14 14:02:00,2025-02-14 18:02:00,2025-03-05 18:02:00,0,45,2,February,2,7,Friday,,,,Landing,45
USR-8818,Google Ads,Mobile,Digital Marketing,2025-10-06 09:39:00,True,True,False,False,2025-10-06 09:53:00,2025-10-06 14:53:00,2025-10-23 14:53:00,0,120,10,October,10,41,Monday,0.23333333333333334,,,Signup,120
USR-8819,Referral,Mobile,Data Science,2025-04-15 08:09:00,True,True,True,False,2025-04-15 09:53:00,2025-04-16 22:53:00,2025-04-26 22:53:00,0,20,4,April,4,16,Tuesday,1.7333333333333334,38.733333333333334,,Trial,20
USR-8820,Organic SEO,Mobile,Digital Marketing,2025-03-13 20:20:00,False,False,False,False,2025-03-13 20:28:00,2025-03-15 17:28:00,2025-03-24 17:28:00,0,0,3,March,3,11,Thursday,,,,Ad Only,0
USR-8821,Facebook Ads,Mobile,Web Dev,2025-10-19 09:21:00,True,False,False,False,2025-10-19 09:41:00,2025-10-19 23:41:00,2025-10-24 23:41:00,0,65,10,October,10,42,Sunday,,,,Landing,65
USR-8822,Google Ads,Mobile,Web Dev,2025-07-07 12:55:00,False,False,False,False,2025-07-07 14:23:00,2025-07-08 10:23:00,2025-07-09 10:23:00,0,120,7,July,7,28,Monday,,,,Ad Only,120
USR-8823,Google Ads,Tablet,Web Dev,2025-07-16 13:46:00,True,False,False,False,2025-07-16 13:51:00,2025-07-17 02:51:00,2025-08-03 02:51:00,0,120,7,July,7,29,Wednesday,,,,Landing,120
USR-8824,Referral,Desktop,Data Science,2025-12-30 11:33:00,True,False,False,False,2025-12-30 11:40:00,2025-12-31 05:40:00,2026-01-15 05:40:00,0,20,12,December,12,1,Tuesday,,,,Landing,20
USR-8825,Referral,Mobile,Web Dev,2025-04-03 12:54:00,False,False,False,False,2025-04-03 13:48:00,2025-04-03 16:48:00,2025-04-04 16:48:00,0,20,4,April,4,14,Thursday,,,,Ad Only,20
USR-8826,Facebook Ads,Mobile,Web Dev,2025-06-21 19:09:00,False,False,False,False,2025-06-21 20:51:00,2025-06-22 21:51:00,2025-07-11 21:51:00,0,65,6,June,6,25,Saturday,,,,Ad Only,65
USR-8827,Google Ads,Mobile,Digital Marketing,2025-07-30 13:03:00,True,True,True,True,2025-07-30 15:01:00,2025-07-31 17:01:00,2025-08-02 17:01:00,4999,120,7,July,7,31,Wednesday,1.9666666666666666,27.966666666666665,2.0,Paid,120
USR-8828,YouTube Ads,Desktop,Web Dev,2025-12-31 17:10:00,True,False,False,False,2025-12-31 18:39:00,2026-01-02 16:39:00,2026-01-06 16:39:00,0,45,12,December,12,1,Wednesday,,,,Landing,45
USR-8829,Google Ads,Mobile,Data Science,2025-12-06 21:45:00,True,True,False,False,2025-12-06 23:18:00,2025-12-07 20:18:00,2025-12-17 20:18:00,0,120,12,December,12,49,Saturday,1.55,,,Signup,120
USR-8830,Google Ads,Desktop,Data Science,2025-08-29 08:39:00,True,False,False,False,2025-08-29 08:46:00,2025-08-29 17:46:00,2025-09-07 17:46:00,0,120,8,August,8,35,Friday,,,,Landing,120
USR-8831,YouTube Ads,Mobile,Digital Marketing,2025-06-14 08:52:00,False,False,False,False,2025-06-14 10:52:00,2025-06-15 05:52:00,2025-07-02 05:52:00,0,45,6,June,6,24,Saturday,,,,Ad Only,45
USR-8832,Referral,Tablet,Digital Marketing,2025-04-29 21:16:00,False,False,False,False,2025-04-29 22:52:00,2025-04-30 04:52:00,2025-05-08 04:52:00,0,20,4,April,4,18,Tuesday,,,,Ad Only,20
USR-8833,Facebook Ads,Desktop,Digital Marketing,2025-02-12 10:27:00,True,True,True,False,2025-02-12 11:33:00,2025-02-13 12:33:00,2025-02-18 12:33:00,0,65,2,February,2,7,Wednesday,1.1,26.1,,Trial,65
USR-8834,Facebook Ads,Desktop,Web Dev,2025-07-20 15:14:00,True,True,True,False,2025-07-20 15:49:00,2025-07-21 11:49:00,2025-07-24 11:49:00,0,65,7,July,7,29,Sunday,0.5833333333333334,20.583333333333332,,Trial,65
USR-8835,Organic SEO,Desktop,Web Dev,2025-07-11 19:29:00,True,False,False,False,2025-07-11 20:12:00,2025-07-13 13:12:00,2025-07-15 13:12:00,0,0,7,July,7,28,Friday,,,,Landing,0
USR-8836,Google Ads,Tablet,Design,2025-07-03 17:41:00,True,True,False,False,2025-07-03 19:41:00,2025-07-04 06:41:00,2025-07-14 06:41:00,0,120,7,July,7,27,Thursday,2.0,,,Signup,120
USR-8837,Facebook Ads,Mobile,Web Dev,2025-04-12 10:14:00,True,False,False,False,2025-04-12 10:49:00,2025-04-12 13:49:00,2025-05-02 13:49:00,0,65,4,April,4,15,Saturday,,,,Landing,65
USR-8838,Facebook Ads,Tablet,Digital Marketing,2025-10-23 10:00:00,True,True,True,False,2025-10-23 10:37:00,2025-10-23 13:37:00,2025-10-29 13:37:00,0,65,10,October,10,43,Thursday,0.6166666666666667,3.6166666666666667,,Trial,65
USR-8839,Google Ads,Mobile,Data Science,2025-01-25 12:06:00,False,False,False,False,2025-01-25 13:24:00,2025-01-26 17:24:00,2025-02-03 17:24:00,0,120,1,January,1,4,Saturday,,,,Ad Only,120
